FIX	NS	ND	NF	Entrophy	LA	LD	LT	NDEV	AGE	NUC	EXP	REXP	SEXP
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
0	1	0	0	2	0	0	6	0	0	1	0	0	0	
